"TrapID","TrapType","EntryID","Status","InitialBait","Rebaited","BaitType","BaitDetails","Strikes","SpeciesCaught","PB","Mayo"
7223193,"Trapinator",9066984,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7246978,"Trapinator",9067025,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7223594,"Trapinator",9067110,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224044,"Trapinator",9067391,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224267,"Trapinator",9067393,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8859071,"D-Rat",9067392,"Sprung",NA,"Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7224271,"Trapinator",9067395,"Still set, bait OK","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224294,"Trapinator",9067396,"Still set, bait OK","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7300285,"Trapinator",9068046,"Still set, bait OK","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8856540,"D-Rat",9068663,"Sprung",NA,"Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7243009,"Trapinator",9068871,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7248588,"Trapinator",9069811,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7234034,"Trapinator",9070656,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7248403,"Trapinator",9071938,"Sprung","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917284,"D-Rat",9071778,"Sprung","None","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
7917270,"Rat trap",9073707,"Sprung","None","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
7917270,"Rat trap",9073711,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
7234236,"Trapinator",9073940,"Still set, bait OK","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711387,"D-Rat",9074206,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7916663,"D-Rat",9075201,"Sprung","None","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
8711457,"D-Rat",9075503,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7532990,"D-Rat",9075710,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7445226,"DOC 200",9076797,"Sprung","Salted Rabbit","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8712345,"D-Rat",9077243,"Sprung","None","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8709545,"D-Rat",9077797,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7297104,"Trapinator",9078159,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8864011,"D-Rat",9079630,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat - Norway",TRUE,FALSE
8720137,"D-Rat",9083419,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7233987,"Trapinator",9083175,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719795,"D-Rat",9084277,"Sprung","None","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
8719783,"D-Rat",9084281,"Sprung","None","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
8863707,"Rat trap",9084282,"Sprung",NA,"Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8719778,"D-Rat",9084474,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
7302807,"DOC 200",9084787,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8709046,"D-Rat",9084819,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532455,"D-Rat",9084861,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8722372,"Rat trap",9084858,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7232931,"Trapinator",9084872,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8722373,"D-Rat",9084875,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
7232993,"Trapinator",9084884,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532452,"D-Rat",9085072,"Sprung","None","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7532675,"D-Rat",9085081,"Still set, bait OK","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7233365,"Trapinator",9086060,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532755,"D-Rat",9086471,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532757,"D-Rat",9086583,"Still set, bait OK","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532819,"D-Rat",9086759,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8710639,"Rat trap",9086769,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7233929,"Trapinator",9086790,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7234137,"Trapinator",9087268,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532915,"D-Rat",9087266,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532966,"D-Rat",9087255,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711024,"D-Rat",9087225,"Sprung","None","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8711268,"D-Rat",9087215,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7929621,"Rat trap",9509005,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7928949,"DOC 200",9509034,"Still set, bait bad","Salted Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8130621,"Rat trap",9509277,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7239819,"Trapinator",9509486,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7931856,"Rat trap",9509923,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7223933,"Trapinator",9509971,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8860114,"D-Rat",9510353,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7223193,"Trapinator",9510863,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224097,"Trapinator",9511579,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8859071,"D-Rat",9512089,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224044,"Trapinator",9515003,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8856540,"D-Rat",9512835,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7243009,"Trapinator",9513389,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8857201,"D-Rat",9513964,"Still set, bait bad",NA,"Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7300285,"Trapinator",9514169,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224642,"Trapinator",9514963,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7243452,"Trapinator",9514974,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8857390,"D-Rat",9514965,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8858489,"D-Rat",9515846,"Sprung",NA,"Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7442895,"DOC 200",9516497,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7442909,"DOC 200",9516688,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443056,"DOC 200",9517278,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443146,"DOC 200",9517599,"Still set, bait missing","Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917882,"D-Rat",9518609,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8720137,"D-Rat",9518626,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7442948,"DOC 200",9518699,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443254,"DOC 200",9518757,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8712345,"D-Rat",9518721,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
8719795,"D-Rat",9518932,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8722370,"Rat trap",9518947,"Still set, bait bad",NA,"Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7225256,"Trapinator",9519088,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719783,"D-Rat",9519077,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863707,"Rat trap",9519157,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443171,"DOC 200",9519424,"Still set, bait missing","Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8719778,"D-Rat",9520636,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8718412,"D-Rat",9520644,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8722372,"Rat trap",9520652,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8722373,"D-Rat",9520654,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8722375,"Rat trap",9520657,"Still set, bait OK","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8722374,"D-Rat",9520660,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917270,"Rat trap",9521984,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917275,"D-Rat",9522583,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917284,"D-Rat",9522734,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7234034,"Trapinator",9523074,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863445,"Rat trap",9523710,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443753,"DOC 200",9523769,"Still set, bait missing","Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443982,"DOC 200",9524151,"Still set, bait missing","Fresh Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711268,"D-Rat",9524261,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7233987,"Trapinator",9524314,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8710639,"Rat trap",9524306,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
8711024,"D-Rat",9525306,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532990,"D-Rat",9525427,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711457,"D-Rat",9525584,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7445462,"DOC 200",9525618,"Still set, bait bad","Salted Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7445470,"DOC 200",9525589,"Still set, bait bad","Salted Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7445555,"DOC 200",9525580,"Still set, bait missing","Salted Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8711387,"D-Rat",9525732,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7445226,"DOC 200",9526003,"Still set, bait bad","Peanut butter","Yes","Peanut butter","And fake egg",0,"None",TRUE,FALSE
7443171,"DOC 200",9738907,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8709545,"D-Rat",9738900,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532990,"D-Rat",9739617,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8709178,"D-Rat",9740695,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8130022,"Rat trap",9740731,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8130621,"Rat trap",9740719,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7929621,"Rat trap",9740743,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7234236,"Trapinator",9742230,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8859174,"D-Rat",9742592,"Sprung","None","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7931856,"Rat trap",9742664,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532966,"D-Rat",9743233,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863445,"Rat trap",9745698,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7532819,"D-Rat",9745949,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863743,"D-Rat",9746443,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863885,"D-Rat",9746493,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863675,"D-Rat",9746526,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532757,"D-Rat",9746846,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863973,"D-Rat",9747597,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531222,"D-Rat",9753437,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8864154,"D-Rat",9753886,"Sprung","None","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7531555,"D-Rat",9755483,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7931856,"Rat trap",10194697,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
8860114,"D-Rat",10196309,"Still set, bait missing","Salted Rabbit","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8859174,"D-Rat",10197565,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7917882,"D-Rat",10201477,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7248588,"Trapinator",10202261,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7916663,"D-Rat",10205447,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7248403,"Trapinator",10202623,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7247776,"Trapinator",10203749,"Still set, bait OK","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7233811,"Trapinator",10205153,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8863445,"Rat trap",10205519,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7532216,"D-Rat",10205537,"Sprung","None","Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
7242754,"Trapinator",10205575,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531555,"D-Rat",10205643,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531222,"D-Rat",10205734,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7917275,"D-Rat",10205917,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7225256,"Trapinator",10206701,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7290140,"Trapinator",10648818,"Sprung","None","Yes","Peanut butter",NA,1,"Possum",TRUE,FALSE
7931856,"Rat trap",10649853,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7222633,"Trapinator",10650545,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7222633,"Trapinator",10650587,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7223193,"Trapinator",10650595,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7223594,"Trapinator",10650674,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7223942,"Trapinator",10651192,"Sprung","None","Yes","Peanut butter",NA,1,"Possum",TRUE,FALSE
7224044,"Trapinator",10651417,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224267,"Trapinator",10651446,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224271,"Trapinator",10651567,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224294,"Trapinator",10651581,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7248403,"Trapinator",10651806,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7246978,"Trapinator",10651838,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7300285,"Trapinator",10651977,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532342,"DOC 200",10651963,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8709545,"D-Rat",10651988,"Sprung","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7442909,"DOC 200",10651992,"Still set, bait missing","None","Yes","Peanut butter, Salted Rabbit",NA,0,"None",TRUE,FALSE
7532301,"DOC 200",10652084,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7232931,"Trapinator",10652211,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8712345,"D-Rat",10652303,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7300266,"Trapinator",10652441,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7224097,"Trapinator",10652509,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531532,"DOC 200",10652527,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532455,"D-Rat",10652558,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7233095,"Trapinator",10652576,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531495,"DOC 200",10652578,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531555,"D-Rat",10652595,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531145,"DOC 200",10652680,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8864154,"D-Rat",10652727,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7531222,"D-Rat",10652891,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7532755,"D-Rat",10652939,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7443474,"DOC 200",10652983,"Still set, bait missing","None","Yes","Peanut butter, Salted Rabbit",NA,0,"None",TRUE,FALSE
7917270,"Rat trap",10655927,"Sprung","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7233929,"Trapinator",10656453,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7223933,"Trapinator",10656703,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7302788,"DOC 200",10656708,"Sprung","Salted Rabbit","Yes","Peanut butter",NA,1,"Hedgehog",TRUE,FALSE
7979966,"DOC 200",10656532,"Still set, bait bad","None","Yes","Peanut butter, Salted Rabbit",NA,0,"None",TRUE,FALSE
7224642,"Trapinator",10656713,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8857201,"D-Rat",10656712,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8858489,"D-Rat",10656716,"Sprung","None","Yes","Peanut butter",NA,1,"Rat",TRUE,FALSE
7234236,"Trapinator",10656736,"Still set, bait missing","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
7390077,"Trapinator",10657113,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
10676256,"D-Rat",10676268,"Sprung",NA,"Yes","Peanut butter",NA,1,"Mouse",TRUE,FALSE
8398102,"Rat trap",12002631,"Still set, bait bad","None","Yes","Salted Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8398104,"DOC 200",12002904,"Still set, bait bad","None","Yes","Salted Rabbit, Peanut butter",NA,0,"None",TRUE,FALSE
8398157,"D-Rat",12002911,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8398174,"DOC 200",12002918,"Still set, bait bad","None","Yes","Peanut butter, Salted Rabbit",NA,0,"None",TRUE,FALSE
8398326,"D-Rat",12002916,"Still set, bait bad","None","Yes","Peanut butter",NA,0,"None",TRUE,FALSE
8398342,"DOC 200",12002969,"Still set, bait bad","None","Yes","Peanut butter, Salted Rabbit",NA,0,"None",TRUE,FALSE
7558389,"DOC 200",12004254,"Still set, bait bad","Salted Rabbit","Yes","Peanut butter, Salted Rabbit",NA,0,"None",TRUE,FALSE
7558457,"DOC 200",12004246,"Sprung","Salted Rabbit","Yes","Peanut butter, Salted Rabbit",NA,1,"Hedgehog",TRUE,FALSE
7929621,"Rat trap",12004305,"Sprung","Peanut butter","Yes","Peanut butter",NA,1,"Rat - Ship",TRUE,FALSE
10206793,"DOC 200",12004421,"Still set, bait bad","None","Yes","Peanut butter, Salted Rabbit",NA,0,"None",TRUE,FALSE
